Year,Month,Day,Hour,Minute,GHI,Temperature,Solar Zenith Angle,Surface Albedo,DHI,DNI
2018,12,3,13,30,444,18.5,97.36,0.21,0,0
2018,12,3,14,30,254,16.7,109.76,0.21,0,0
2018,12,3,15,30,57,13.6,122.53,0.21,0,0
2018,12,3,16,30,0,10.9,135.52,0.21,0,0
2018,12,3,17,30,0,10.1,148.56,0.21,0,0
2018,12,3,18,30,0,9.7,161.34,0.21,0,0
2018,12,3,19,30,0,9.7,171.8,0.21,0,0
2018,12,3,20,30,0,10,167.79,0.21,0,0
2018,12,3,21,30,0,10.6,155.65,0.21,0,0
2018,12,3,22,30,0,10.8,142.69,0.21,0,0
2018,12,3,23,30,0,10.4,129.65,0.21,0,0
2018,12,4,0,30,0,9.7,116.75,0.21,0,0
2018,12,4,1,30,0,8.7,104.14,0.21,0,0
2018,12,4,2,30,0,8.2,91.97,0.21,0,0
2018,12,4,3,30,0,7,80.41,0.21,47,561
2018,12,4,4,30,0,6.6,70.03,0.21,133,306
2018,12,4,5,30,0,6.9,61.25,0.21,220,206
2018,12,4,6,30,140,9.2,54.89,0.21,87,946
2018,12,4,7,30,238,12.3,51.87,0.21,251,448
2018,12,4,8,30,319,15.3,52.76,0.21,256,419
2018,12,4,9,30,631,17.8,57.38,0.21,85,921
2018,12,4,10,30,528,19.2,64.94,0.21,76,852
2018,12,4,11,30,510,20.1,74.52,0.21,61,704
2018,12,4,12,30,581,20.3,85.37,0.21,29,318
2018,12,4,13,30,437,19.8,97.34,0.21,0,0
2018,12,4,14,30,249,18,109.74,0.21,0,0
2018,12,4,15,30,55,14.2,122.5,0.21,0,0
2018,12,4,16,30,0,11,135.48,0.21,0,0
2018,12,4,17,30,0,9.8,148.52,0.21,0,0
2018,12,4,18,30,0,9.1,161.31,0.21,0,0
2018,12,4,19,30,0,9,171.88,0.21,0,0
2018,12,4,20,30,0,9.6,167.94,0.21,0,0
2018,12,4,21,30,0,10.5,155.79,0.21,0,0
2018,12,4,22,30,0,11.1,142.82,0.21,0,0
2018,12,4,23,30,0,11.1,129.79,0.21,0,0
2018,12,5,0,30,0,10.7,116.89,0.21,0,0
2018,12,5,1,30,0,10.1,104.28,0.21,0,0
2018,12,5,2,30,0,9.8,92.11,0.21,0,0
2018,12,5,3,30,0,8.7,80.56,0.21,46,533
2018,12,5,4,30,0,8.1,70.19,0.21,69,770
2018,12,5,5,30,0,8.4,61.41,0.21,82,873
2018,12,5,6,30,133,10.8,55.05,0.21,258,321
2018,12,5,7,30,330,14.4,52,0.21,259,427
2018,12,5,8,30,500,17.5,52.86,0.21,282,295
2018,12,5,9,30,442,19.4,57.45,0.21,240,309
2018,12,5,10,30,522,20.5,64.98,0.21,132,0
2018,12,5,11,30,460,21.1,74.54,0.21,23,0
2018,12,5,12,30,406,20.9,85.37,0.21,8,0
2018,12,5,13,30,132,20.2,97.32,0.21,0,0
2018,12,5,14,30,23,18.5,109.7,0.21,0,0
2018,12,5,15,30,8,16,122.46,0.21,0,0
2018,12,5,16,30,0,14.4,135.43,0.21,0,0
2018,12,5,17,30,0,14,148.47,0.21,0,0
2018,12,5,18,30,0,13.5,161.29,0.21,0,0
2018,12,5,19,30,0,13,171.95,0.21,0,0
2018,12,5,20,30,0,12.5,168.1,0.21,0,0
2018,12,5,21,30,0,11.9,155.93,0.21,0,0
2018,12,5,22,30,0,11.2,142.95,0.21,0,0
2018,12,5,23,30,0,10.6,129.92,0.21,0,0
2018,12,6,0,30,0,10,117.03,0.21,0,0
2018,12,6,1,30,0,9.5,104.42,0.21,0,0
2018,12,6,2,30,0,9.3,92.26,0.21,0,0
2018,12,6,3,30,0,8.9,80.71,0.21,48,523
2018,12,6,4,30,0,8.5,70.35,0.21,73,762
2018,12,6,5,30,0,8.9,61.57,0.21,86,868
2018,12,6,6,30,132,11.7,55.2,0.21,94,921
2018,12,6,7,30,329,15.9,52.13,0.21,96,943
2018,12,6,8,30,500,19,52.96,0.21,94,942
2018,12,6,9,30,619,21,57.52,0.21,87,909
2018,12,6,10,30,675,22.3,65.01,0.21,77,845
2018,12,6,11,30,661,22.9,74.54,0.21,60,705
2018,12,6,12,30,575,23,85.36,0.21,29,333
2018,12,6,13,30,434,22.4,97.29,0.21,0,0
2018,12,6,14,30,248,20.5,109.66,0.21,0,0
2018,12,6,15,30,56,16.9,122.41,0.21,0,0
2018,12,6,16,30,0,14.1,135.38,0.21,0,0
2018,12,6,17,30,0,12.8,148.42,0.21,0,0
2018,12,6,18,30,0,11.8,161.25,0.21,0,0
2018,12,6,19,30,0,10.9,172,0.21,0,0
2018,12,6,20,30,0,10.1,168.25,0.21,0,0
2018,12,6,21,30,0,9.5,156.06,0.21,0,0
2018,12,6,22,30,0,9,143.09,0.21,0,0
2018,12,6,23,30,0,8.8,130.06,0.21,0,0
2018,12,7,0,30,0,8.6,117.17,0.2,0,0
2018,12,7,1,30,0,8.5,104.56,0.2,0,0
2018,12,7,2,30,0,8.4,92.41,0.2,0,0
2018,12,7,3,30,0,8.3,80.86,0.2,42,557
2018,12,7,4,30,0,8.3,70.5,0.2,63,788
2018,12,7,5,30,0,9.4,61.72,0.2,75,886
2018,12,7,6,30,130,12.4,55.34,0.2,84,928
2018,12,7,7,30,326,16.5,52.26,0.2,92,932
2018,12,7,8,30,495,19.9,53.06,0.2,98,909
2018,12,7,9,30,612,21.7,57.58,0.2,247,263
2018,12,7,10,30,662,22.4,65.04,0.2,98,748
2018,12,7,11,30,644,22.5,74.55,0.2,81,552
2018,12,7,12,30,388,22.2,85.34,0.2,35,144
2018,12,7,13,30,414,21.6,97.26,0.2,0,0
2018,12,7,14,30,228,20.1,109.62,0.2,0,0
2018,12,7,15,30,46,17.6,122.36,0.2,0,0
2018,12,7,16,30,0,15.5,135.33,0.2,0,0
2018,12,7,17,30,0,14.5,148.37,0.2,0,0
2018,12,7,18,30,0,13.7,161.21,0.2,0,0
2018,12,7,19,30,0,13,172.05,0.2,0,0
2018,12,7,20,30,0,12.3,168.4,0.2,0,0
2018,12,7,21,30,0,11.6,156.2,0.2,0,0
2018,12,7,22,30,0,11,143.22,0.2,0,0
2018,12,7,23,30,0,10.5,130.19,0.2,0,0
2018,12,8,0,30,0,10.1,117.3,0.2,0,0
2018,12,8,1,30,0,9.8,104.7,0.2,0,0
2018,12,8,2,30,0,9.6,92.55,0.2,0,0
2018,12,8,3,30,0,9,81.01,0.2,53,434
2018,12,8,4,30,0,8.6,70.65,0.2,81,711
2018,12,8,5,30,0,9.2,61.87,0.2,93,837
2018,12,8,6,30,121,11.6,55.48,0.2,100,896
2018,12,8,7,30,316,14.8,52.37,0.2,103,917
2018,12,8,8,30,488,17.5,53.14,0.2,104,907
2018,12,8,9,30,607,19.2,57.63,0.2,100,871
2018,12,8,10,30,663,20.2,65.06,0.2,89,798
2018,12,8,11,30,648,20.8,74.54,0.2,70,653
2018,12,8,12,30,566,20.8,85.32,0.2,32,270
2018,12,8,13,30,426,20.2,97.23,0.2,0,0
2018,12,8,14,30,244,18.7,109.57,0.2,0,0
2018,12,8,15,30,54,16,122.3,0.2,0,0
2018,12,8,16,30,0,13.5,135.27,0.2,0,0
2018,12,8,17,30,0,12.5,148.31,0.2,0,0
2018,12,8,18,30,0,11.9,161.16,0.2,0,0
2018,12,8,19,30,0,11.4,172.09,0.2,0,0
2018,12,8,20,30,0,10.9,168.54,0.2,0,0
2018,12,8,21,30,0,10.2,156.33,0.2,0,0
2018,12,8,22,30,0,9.5,143.35,0.2,0,0
2018,12,8,23,30,0,8.8,130.32,0.2,0,0
2018,12,9,0,30,0,8.2,117.43,0.2,0,0
2018,12,9,1,30,0,7.8,104.84,0.2,0,0
2018,12,9,2,30,0,7.6,92.69,0.2,0,0
2018,12,9,3,30,0,6.9,81.15,0.2,43,539
2018,12,9,4,30,0,6.7,70.79,0.2,66,787
2018,12,9,5,30,0,7.9,62.01,0.2,77,892
2018,12,9,6,30,126,11,55.61,0.2,85,940
2018,12,9,7,30,325,14,52.48,0.2,88,958
2018,12,9,8,30,496,15.6,53.22,0.2,88,953
2018,12,9,9,30,616,16.9,57.68,0.2,84,922
2018,12,9,10,30,672,17.7,65.08,0.2,75,855
2018,12,9,11,30,659,18.2,74.53,0.2,60,714
2018,12,9,12,30,577,18.3,85.29,0.2,29,352
2018,12,9,13,30,436,17.8,97.18,0.2,0,0
2018,12,9,14,30,250,16.4,109.52,0.2,0,0
2018,12,9,15,30,58,13.4,122.25,0.2,0,0
2018,12,9,16,30,0,10.8,135.2,0.2,0,0
2018,12,9,17,30,0,9.8,148.25,0.2,0,0
2018,12,9,18,30,0,8.9,161.11,0.2,0,0
2018,12,9,19,30,0,8,172.12,0.2,0,0
2018,12,9,20,30,0,7.2,168.68,0.2,0,0
2018,12,9,21,30,0,6.5,156.46,0.2,0,0
2018,12,9,22,30,0,6,143.48,0.2,0,0
2018,12,9,23,30,0,5.5,130.45,0.2,0,0
2018,12,10,0,30,0,5.3,117.57,0.2,0,0
2018,12,10,1,30,0,5.2,104.97,0.2,0,0
2018,12,10,2,30,0,5.2,92.83,0.2,0,0
2018,12,10,3,30,0,5.6,81.29,0.2,39,590
2018,12,10,4,30,0,5.9,70.93,0.2,59,825
2018,12,10,5,30,0,6.7,62.15,0.2,69,924
2018,12,10,6,30,128,9.3,55.73,0.2,76,970
2018,12,10,7,30,328,12.4,52.59,0.2,78,988
2018,12,10,8,30,501,14.4,53.29,0.2,78,977
2018,12,10,9,30,622,15.7,57.71,0.2,74,950
2018,12,10,10,30,679,16.7,65.08,0.2,66,889
2018,12,10,11,30,662,17.2,74.52,0.2,53,757
2018,12,10,12,30,582,17.3,85.26,0.2,26,399
2018,12,10,13,30,441,16.8,97.14,0.2,0,0
2018,12,10,14,30,255,15.3,109.47,0.2,0,0
2018,12,10,15,30,59,12.2,122.18,0.2,0,0
2018,12,10,16,30,0,9.8,135.13,0.2,0,0
2018,12,10,17,30,0,9.3,148.18,0.2,0,0
2018,12,10,18,30,0,9,161.05,0.2,0,0
2018,12,10,19,30,0,8.5,172.14,0.2,0,0
2018,12,10,20,30,0,7.9,168.82,0.2,0,0
2018,12,10,21,30,0,7.3,156.59,0.2,0,0
2018,12,10,22,30,0,7,143.61,0.2,0,0
2018,12,10,23,30,0,6.8,130.58,0.2,0,0
2018,12,11,0,30,0,6.7,117.7,0.2,0,0
2018,12,11,1,30,0,6.5,105.1,0.2,0,0
2018,12,11,2,30,0,6.4,92.96,0.2,0,0
2018,12,11,3,30,0,6,81.42,0.2,42,527
2018,12,11,4,30,0,5.7,71.07,0.2,63,795
2018,12,11,5,30,0,6,62.28,0.2,73,903
2018,12,11,6,30,121,8,55.85,0.2,79,954
2018,12,11,7,30,321,11.4,52.68,0.2,81,973
2018,12,11,8,30,493,14.1,53.36,0.2,81,968
2018,12,11,9,30,614,15.8,57.74,0.2,78,939
2018,12,11,10,30,671,16.9,65.09,0.2,70,874
2018,12,11,11,30,659,17.4,74.5,0.2,56,739
2018,12,11,12,30,579,17.2,85.22,0.2,28,385
2018,12,11,13,30,438,16.5,97.09,0.2,0,0
2018,12,11,14,30,253,14.8,109.4,0.2,0,0
2018,12,11,15,30,60,11.6,122.11,0.2,0,0
2018,12,11,16,30,0,8.8,135.06,0.2,0,0
2018,12,11,17,30,0,7.8,148.1,0.2,0,0
2018,12,11,18,30,0,7.3,160.99,0.2,0,0
2018,12,11,19,30,0,6.9,172.15,0.2,0,0
2018,12,11,20,30,0,6.5,168.95,0.2,0,0
2018,12,11,21,30,0,6.4,156.72,0.2,0,0
2018,12,11,22,30,0,6.5,143.73,0.2,0,0
2018,12,11,23,30,0,6.6,130.71,0.2,0,0
2018,12,12,0,30,0,6.6,117.83,0.2,0,0
2018,12,12,1,30,0,6.3,105.23,0.2,0,0
2018,12,12,2,30,0,6.1,93.09,0.2,0,0
2018,12,12,3,30,0,5.6,81.55,0.2,34,654
2018,12,12,4,30,0,5.3,71.2,0.2,51,876
2018,12,12,5,30,0,5.9,62.4,0.2,60,968
2018,12,12,6,30,130,8.5,55.96,0.2,65,1011
2018,12,12,7,30,334,12.2,52.77,0.2,67,1028
2018,12,12,8,30,509,14.8,53.42,0.2,67,1025
2018,12,12,9,30,631,16.4,57.77,0.2,64,1001
2018,12,12,10,30,689,17.4,65.08,0.2,58,946
2018,12,12,11,30,678,18,74.47,0.2,47,828
2018,12,12,12,30,598,18.2,85.18,0.2,24,506
2018,12,12,13,30,456,17.9,97.03,0.2,0,0
2018,12,12,14,30,268,16.2,109.34,0.2,0,0
2018,12,12,15,30,67,13.3,122.04,0.2,0,0
2018,12,12,16,30,0,11.3,134.98,0.2,0,0
2018,12,12,17,30,0,10.8,148.03,0.2,0,0
2018,12,12,18,30,0,10,160.92,0.2,0,0
2018,12,12,19,30,0,9.2,172.16,0.2,0,0
2018,12,12,20,30,0,8.5,169.08,0.2,0,0
2018,12,12,21,30,0,7.9,156.85,0.2,0,0
2018,12,12,22,30,0,7.3,143.86,0.2,0,0
2018,12,12,23,30,0,6.8,130.83,0.2,0,0
2018,12,13,0,30,0,6.3,117.95,0.2,0,0
2018,12,13,1,30,0,5.9,105.36,0.2,0,0
2018,12,13,2,30,0,5.7,93.22,0.2,0,0
2018,12,13,3,30,0,5.6,81.68,0.2,34,664
2018,12,13,4,30,0,5.7,71.32,0.2,53,882
2018,12,13,5,30,0,6.4,62.52,0.2,64,971
2018,12,13,6,30,130,9.3,56.07,0.2,71,1012
2018,12,13,7,30,335,13.5,52.85,0.2,74,1015
2018,12,13,8,30,512,16.7,53.46,0.2,75,1009
2018,12,13,9,30,635,18.8,57.78,0.2,73,980
2018,12,13,10,30,687,20,65.07,0.2,66,917
2018,12,13,11,30,676,20.5,74.44,0.2,54,782
2018,12,13,12,30,595,20.6,85.13,0.2,29,417
2018,12,13,13,30,453,20,96.97,0.2,0,0
2018,12,13,14,30,264,17.9,109.27,0.2,0,0
2018,12,13,15,30,64,14.2,121.97,0.2,0,0
2018,12,13,16,30,0,11.5,134.91,0.2,0,0
2018,12,13,17,30,0,10.4,147.95,0.2,0,0
2018,12,13,18,30,0,9.2,160.85,0.2,0,0
2018,12,13,19,30,0,8.1,172.15,0.2,0,0
2018,12,13,20,30,0,7.2,169.21,0.2,0,0
2018,12,13,21,30,0,6.5,156.97,0.2,0,0
2018,12,13,22,30,0,5.9,143.98,0.2,0,0
2018,12,13,23,30,0,5.4,130.96,0.2,0,0
2018,12,14,0,30,0,5,118.08,0.2,0,0
2018,12,14,1,30,0,4.7,105.49,0.2,0,0
2018,12,14,2,30,0,4.5,93.35,0.2,0,0
2018,12,14,3,30,0,4.1,81.8,0.2,38,588
2018,12,14,4,30,0,3.8,71.45,0.2,59,833
2018,12,14,5,30,0,5,62.64,0.2,71,934
2018,12,14,6,30,122,8.7,56.17,0.2,78,980
2018,12,14,7,30,324,13.2,52.93,0.2,81,997
2018,12,14,8,30,500,16.3,53.51,0.2,82,991
2018,12,14,9,30,623,18.3,57.79,0.2,79,952
2018,12,14,10,30,682,19.3,65.05,0.2,72,886
2018,12,14,11,30,671,19.8,74.4,0.2,58,747
2018,12,14,12,30,586,19.7,85.07,0.2,30,380
2018,12,14,13,30,445,19.1,96.9,0.2,0,0
2018,12,14,14,30,259,17.4,109.2,0.2,0,0
2018,12,14,15,30,63,14.3,121.89,0.2,0,0
2018,12,14,16,30,0,11.7,134.82,0.2,0,0
2018,12,14,17,30,0,10.5,147.86,0.2,0,0
2018,12,14,18,30,0,9.4,160.77,0.2,0,0
2018,12,14,19,30,0,8.6,172.13,0.2,0,0
2018,12,14,20,30,0,8.2,169.33,0.2,0,0
2018,12,14,21,30,0,8.1,157.1,0.2,0,0
2018,12,14,22,30,0,8.1,144.11,0.2,0,0
2018,12,14,23,30,0,8.1,131.08,0.2,0,0
2018,12,15,0,30,0,8,118.2,0.2,0,0
2018,12,15,1,30,0,7.7,105.61,0.2,0,0
2018,12,15,2,30,0,7.5,93.47,0.2,0,0
2018,12,15,3,30,0,6.7,81.93,0.2,40,548
2018,12,15,4,30,0,6.2,71.56,0.2,62,807
2018,12,15,5,30,0,6.5,62.74,0.2,73,914
2018,12,15,6,30,116,9.4,56.26,0.2,80,964
2018,12,15,7,30,317,13.4,52.99,0.2,83,983
2018,12,15,8,30,492,16.4,53.54,0.2,83,978
2018,12,15,9,30,615,18.3,57.8,0.2,80,949
2018,12,15,10,30,675,19.4,65.03,0.2,73,884
2018,12,15,11,30,665,19.9,74.36,0.2,59,746
2018,12,15,12,30,586,19.9,85.02,0.2,30,384
2018,12,15,13,30,446,19.3,96.83,0.2,0,0
2018,12,15,14,30,260,17.5,109.12,0.2,0,0
2018,12,15,15,30,63,14.1,121.8,0.2,0,0
2018,12,15,16,30,0,11.2,134.73,0.2,0,0
2018,12,15,17,30,0,9.8,147.78,0.2,0,0
2018,12,15,18,30,0,9,160.69,0.2,0,0
2018,12,15,19,30,0,8.5,172.11,0.2,0,0
2018,12,15,20,30,0,8.3,169.45,0.2,0,0
2018,12,15,21,30,0,8.4,157.22,0.2,0,0
2018,12,15,22,30,0,8.8,144.23,0.2,0,0
2018,12,15,23,30,0,9.1,131.2,0.2,0,0
2018,12,16,0,30,0,9.1,118.32,0.2,0,0
2018,12,16,1,30,0,8.8,105.73,0.2,0,0
2018,12,16,2,30,0,8.5,93.6,0.2,0,0
2018,12,16,3,30,0,7.5,82.04,0.2,39,563
2018,12,16,4,30,0,6.8,71.68,0.2,60,821
2018,12,16,5,30,0,6.8,62.85,0.2,72,926
2018,12,16,6,30,117,8.8,56.34,0.2,79,975
2018,12,16,7,30,318,12.2,53.05,0.2,82,994
2018,12,16,8,30,495,14.9,53.57,0.2,82,990
2018,12,16,9,30,619,16.6,57.79,0.2,79,962
2018,12,16,10,30,680,17.5,65,0.2,71,899
2018,12,16,11,30,670,18.1,74.31,0.2,57,766
2018,12,16,12,30,591,18.2,84.95,0.2,30,414
2018,12,16,13,30,451,17.8,96.76,0.2,0,0
2018,12,16,14,30,265,16,109.04,0.2,0,0
2018,12,16,15,30,66,12.3,121.72,0.2,0,0
2018,12,16,16,30,0,9.6,134.64,0.2,0,0
2018,12,16,17,30,0,8.7,147.69,0.2,0,0
2018,12,16,18,30,0,7.8,160.61,0.2,0,0
2018,12,16,19,30,0,6.9,172.08,0.2,0,0
2018,12,16,20,30,0,6.4,169.57,0.2,0,0
2018,12,16,21,30,0,6.4,157.34,0.2,0,0
2018,12,16,22,30,0,6.7,144.35,0.2,0,0
2018,12,16,23,30,0,7.2,131.32,0.2,0,0
2018,12,17,0,30,0,7.7,118.44,0.2,0,0
2018,12,17,1,30,0,7.9,105.85,0.2,0,0
2018,12,17,2,30,0,8,93.71,0.2,0,0
2018,12,17,3,30,0,7.2,82.15,0.2,36,604
2018,12,17,4,30,0,6.6,71.78,0.2,57,851
2018,12,17,5,30,0,6.5,62.94,0.2,68,951
2018,12,17,6,30,119,8.6,56.42,0.2,75,996
2018,12,17,7,30,323,12.3,53.1,0.2,79,1013
2018,12,17,8,30,501,15.4,53.59,0.2,79,1009
2018,12,17,9,30,626,17.5,57.78,0.2,76,983
2018,12,17,10,30,687,18.8,64.96,0.2,68,925
2018,12,17,11,30,678,19.6,74.25,0.2,55,800
2018,12,17,12,30,600,19.9,84.89,0.2,28,464
2018,12,17,13,30,459,19.5,96.68,0.2,0,0
2018,12,17,14,30,272,17.4,108.95,0.2,0,0
2018,12,17,15,30,70,13.5,121.62,0.2,0,0
2018,12,17,16,30,0,10.5,134.55,0.2,0,0
2018,12,17,17,30,0,8.9,147.59,0.2,0,0
2018,12,17,18,30,0,7.7,160.52,0.2,0,0
2018,12,17,19,30,0,6.8,172.03,0.2,0,0
2018,12,17,20,30,0,6.3,169.68,0.2,0,0
2018,12,17,21,30,0,6,157.45,0.2,0,0
2018,12,17,22,30,0,5.8,144.46,0.2,0,0
2018,12,17,23,30,0,5.8,131.44,0.2,0,0
2018,12,18,0,30,0,5.8,118.56,0.2,0,0
2018,12,18,1,30,0,5.8,105.97,0.2,0,0
2018,12,18,2,30,0,5.7,93.83,0.2,0,0
2018,12,18,3,30,0,5.3,82.26,0.2,33,644
2018,12,18,4,30,0,4.9,71.89,0.2,51,880
2018,12,18,5,30,0,5.4,63.03,0.2,60,976
2018,12,18,6,30,120,8.9,56.49,0.2,66,1020
2018,12,18,7,30,324,13.6,53.15,0.2,69,1036
2018,12,18,8,30,503,17.3,53.6,0.2,70,1032
2018,12,18,9,30,629,20,57.76,0.2,69,1003
2018,12,18,10,30,691,21.4,64.92,0.2,65,940
2018,12,18,11,30,682,22.1,74.19,0.2,54,811
2018,12,18,12,30,604,21.9,84.81,0.2,29,473
2018,12,18,13,30,463,20.9,96.6,0.2,0,0
2018,12,18,14,30,274,18.4,108.86,0.2,0,0
2018,12,18,15,30,72,14.4,121.53,0.2,0,0
2018,12,18,16,30,0,11.5,134.45,0.2,0,0
2018,12,18,17,30,0,10.3,147.49,0.2,0,0
2018,12,18,18,30,0,9.7,160.43,0.2,0,0
2018,12,18,19,30,0,9.4,171.99,0.2,0,0
2018,12,18,20,30,0,9.3,169.78,0.2,0,0
2018,12,18,21,30,0,9.2,157.57,0.2,0,0
2018,12,18,22,30,0,9,144.58,0.2,0,0
2018,12,18,23,30,0,8.6,131.55,0.2,0,0
2018,12,19,0,30,0,8.1,118.67,0.2,0,0
2018,12,19,1,30,0,7.3,106.08,0.2,0,0
2018,12,19,2,30,0,7,93.94,0.2,0,0
2018,12,19,3,30,0,5.7,82.37,0.2,39,539
2018,12,19,4,30,0,5.7,71.98,0.2,62,796
2018,12,19,5,30,0,7,63.12,0.2,75,905
2018,12,19,6,30,110,10.3,56.56,0.2,82,958
2018,12,19,7,30,308,13.7,53.18,0.2,84,981
2018,12,19,8,30,484,15.7,53.6,0.2,84,979
2018,12,19,9,30,610,17.1,57.74,0.2,80,953
2018,12,19,10,30,672,18.2,64.87,0.2,72,892
2018,12,19,11,30,665,18.8,74.12,0.2,57,764
2018,12,19,12,30,588,18.8,84.74,0.2,30,423
2018,12,19,13,30,451,18.3,96.51,0.2,0,0
2018,12,19,14,30,266,16.4,108.77,0.2,0,0
2018,12,19,15,30,69,12.7,121.43,0.2,0,0
2018,12,19,16,30,0,9.6,134.35,0.2,0,0
2018,12,19,17,30,0,8.5,147.39,0.2,0,0
2018,12,19,18,30,0,8,160.33,0.2,0,0
2018,12,19,19,30,0,7.4,171.93,0.2,0,0
2018,12,19,20,30,0,6.8,169.88,0.2,0,0
2018,12,19,21,30,0,6.2,157.68,0.2,0,0
2018,12,19,22,30,0,5.5,144.69,0.2,0,0
2018,12,19,23,30,0,4.7,131.67,0.2,0,0
2018,12,20,0,30,0,3.9,118.79,0.2,0,0
2018,12,20,1,30,0,3.3,106.19,0.2,0,0
2018,12,20,2,30,0,3.1,94.04,0.2,0,0
2018,12,20,3,30,0,2.6,82.47,0.2,37,538
2018,12,20,4,30,0,2.4,72.08,0.2,60,807
2018,12,20,5,30,0,3.2,63.2,0.2,71,916
2018,12,20,6,30,108,5.7,56.62,0.2,78,967
2018,12,20,7,30,308,8.9,53.21,0.2,81,989
2018,12,20,8,30,484,11.4,53.6,0.2,80,988
2018,12,20,9,30,610,13.5,57.7,0.2,77,960
2018,12,20,10,30,673,15.1,64.81,0.2,71,895
2018,12,20,11,30,666,16.3,74.05,0.2,58,762
2018,12,20,12,30,590,16.9,84.65,0.2,30,430
2018,12,20,13,30,452,16.8,96.42,0.2,0,0
2018,12,20,14,30,267,15.2,108.67,0.2,0,0
2018,12,20,15,30,70,11.7,121.33,0.2,0,0
2018,12,20,16,30,0,8.6,134.25,0.2,0,0
2018,12,20,17,30,0,7.2,147.29,0.2,0,0
2018,12,20,18,30,0,6.2,160.23,0.2,0,0
2018,12,20,19,30,0,5.6,171.87,0.2,0,0
2018,12,20,20,30,0,5.3,169.98,0.2,0,0
2018,12,20,21,30,0,5.4,157.79,0.2,0,0
2018,12,20,22,30,0,5.7,144.8,0.2,0,0
2018,12,20,23,30,0,5.9,131.78,0.2,0,0
2018,12,21,0,30,0,6.1,118.9,0.2,0,0
2018,12,21,1,30,0,6,106.3,0.2,0,0
2018,12,21,2,30,0,5.8,94.15,0.2,0,0
2018,12,21,3,30,0,4.6,82.56,0.2,35,589
2018,12,21,4,30,0,3.9,72.16,0.2,55,852
2018,12,21,5,30,0,4.4,63.27,0.2,67,953
2018,12,21,6,30,112,8,56.67,0.2,74,987
2018,12,21,7,30,316,12.8,53.23,0.2,79,1003
2018,12,21,8,30,496,16.5,53.59,0.2,81,995
2018,12,21,9,30,617,19,57.66,0.2,80,952
2018,12,21,10,30,679,20.4,64.75,0.2,76,880
2018,12,21,11,30,672,21.1,73.97,0.2,64,730
2018,12,21,12,30,590,21,84.57,0.2,34,348
2018,12,21,13,30,451,20.2,96.32,0.2,0,0
2018,12,21,14,30,265,17.9,108.57,0.2,0,0
2018,12,21,15,30,67,14.2,121.23,0.2,0,0
2018,12,21,16,30,0,11.4,134.15,0.2,0,0
2018,12,21,17,30,0,10.2,147.18,0.2,0,0
2018,12,21,18,30,0,9.1,160.13,0.2,0,0
2018,12,21,19,30,0,8.2,171.8,0.2,0,0
2018,12,21,20,30,0,7.4,170.07,0.2,0,0
2018,12,21,21,30,0,7,157.9,0.2,0,0
2018,12,21,22,30,0,6.8,144.91,0.2,0,0
2018,12,21,23,30,0,6.8,131.88,0.2,0,0
2018,12,22,0,30,0,6.5,119,0.2,0,0
2018,12,22,1,30,0,6.2,106.4,0.2,0,0
2018,12,22,2,30,0,6,94.25,0.2,0,0
2018,12,22,3,30,0,6,82.66,0.2,45,403
2018,12,22,4,30,0,5.9,72.25,0.2,75,705
2018,12,22,5,30,0,6.4,63.34,0.2,90,836
2018,12,22,6,30,96,8.3,56.71,0.2,99,896
2018,12,22,7,30,290,11.4,53.25,0.2,105,910
2018,12,22,8,30,465,14.3,53.57,0.2,108,898
2018,12,22,9,30,591,16.3,57.62,0.2,108,850
2018,12,22,10,30,649,17.3,64.68,0.2,102,759
2018,12,22,11,30,642,17.8,73.89,0.2,84,582
2018,12,22,12,30,563,17.6,84.48,0.2,41,202
2018,12,22,13,30,426,16.9,96.22,0.2,0,0
2018,12,22,14,30,246,15.3,108.47,0.2,0,0
2018,12,22,15,30,61,12.9,121.12,0.2,0,0
2018,12,22,16,30,0,11,134.04,0.2,0,0
2018,12,22,17,30,0,10.3,147.08,0.2,0,0
2018,12,22,18,30,0,9.9,160.02,0.2,0,0
2018,12,22,19,30,0,9.3,171.72,0.2,0,0
2018,12,22,20,30,0,8.2,170.15,0.2,0,0
2018,12,22,21,30,0,6.9,158,0.2,0,0
2018,12,22,22,30,0,5.7,145.02,0.2,0,0
2018,12,22,23,30,0,4.7,131.99,0.2,0,0
2018,12,23,0,30,0,4.2,119.11,0.19,0,0
2018,12,23,1,30,0,4,106.5,0.19,0,0
2018,12,23,2,30,0,3.9,94.34,0.19,0,0
2018,12,23,3,30,0,3.6,82.74,0.19,40,467
2018,12,23,4,30,0,3.6,72.32,0.19,66,770
2018,12,23,5,30,0,4.2,63.4,0.19,77,892
2018,12,23,6,30,99,6.1,56.75,0.19,83,952
2018,12,23,7,30,299,8.7,53.25,0.19,85,977
2018,12,23,8,30,477,10.8,53.54,0.19,84,978
2018,12,23,9,30,605,12.5,57.56,0.19,80,953
2018,12,23,10,30,670,13.9,64.61,0.19,72,894
2018,12,23,11,30,665,14.9,73.8,0.19,58,768
2018,12,23,12,30,591,15.2,84.38,0.19,32,434
2018,12,23,13,30,455,14.8,96.12,0.19,0,0
2018,12,23,14,30,272,13.3,108.36,0.19,0,0
2018,12,23,15,30,74,10.1,121.01,0.19,0,0
2018,12,23,16,30,0,7.2,133.93,0.19,0,0
